,index,Capacidade Bat,Pot Motor Var,LCOE Total,Fração Renovável,Inicialização
2,2,312.679799850188,12.207597787437955,0.700688315377069,0.5345627319507509,0
3,3,499.92628492438564,55.20729564015888,0.7804113244905758,0.8433823823194279,0
4,4,253.46775157778316,25.10371042039789,0.7130369156482037,0.6196841191744931,0
5,5,120.05948077605737,44.97089349873942,0.7132275636956565,0.6741313222105652,0
6,6,120.04085026853353,45.39883922822803,0.7141693322452165,0.7075864641272639,0
7,7,121.33554818399266,41.14390785603182,0.7134242770141562,0.674604528070893,0
8,8,270.93390345894016,20.203524911352456,0.7074157140384131,0.5909462783356463,0
9,9,317.0085992070591,15.808358805449972,0.7072681394468298,0.5710263074699287,0
10,10,353.438276463419,13.356024084255196,0.7047351336295528,0.5471681312939812,0
11,11,291.73807249743084,15.077714056996502,0.7047466738969297,0.5629140866176023,0
12,12,316.97951776816177,24.589896414481284,0.7126139842236056,0.6061125314385916,0
13,13,250.15866881622654,25.101445810018145,0.7126914093434439,0.6185431904747815,0
14,14,362.2665313733771,57.47350440774477,0.7582775397017081,0.7980236464044009,0
15,15,402.76437060311594,46.83970207791711,0.7651485851947172,0.8121242542233889,0
16,16,431.5358778302521,45.72483851393784,0.7698253673890394,0.8217100669895382,0
17,17,153.04819526312792,74.82825035722733,0.7202840849032772,0.7200840560536734,0
18,18,347.88235213160374,46.21392997786162,0.7557760667911592,0.792913773197479,0
19,19,233.01650271064182,56.9183771740306,0.7349766242027981,0.750247922906956,0
20,20,283.39856720175555,22.176407488653865,0.7086402754981033,0.5950701539945461,0
21,21,390.0850047440209,46.810121402071104,0.7630300334850598,0.8077822439392056,0
